;case:concept:name;time:timestamp;concept:name;customers;age;bankaccount;price;weight;EID
1086;660329;2019-08-27 11:01:51;package delivered;Seran Uysal;40.0;69940.0;2147.96;3.069;5916.0
1087;660330;2019-08-23 10:04:18;create package;Marco Pegoraro;50.0;91248.0;3360.98;3.653;5731.0
1088;660330;2019-08-26 09:55:44;send package;Marco Pegoraro;50.0;91248.0;3360.98;3.653;5821.0
1089;660330;2019-08-27 17:07:16;package delivered;Marco Pegoraro;50.0;91248.0;3360.98;3.653;5979.0
1090;660331;2019-08-23 11:23:14;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2529.96;3.89;5748.0
1091;660331;2019-08-26 17:14:13;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2529.96;3.89;5878.0
1092;660331;2019-08-27 17:57:43;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2529.96;3.89;5985.0
1093;660332;2019-08-23 14:03:47;create package;Mahnaz Qafari;40.0;83924.0;3167.99;2.425;5760.0
1094;660332;2019-08-23 17:08:08;send package;Mahnaz Qafari;40.0;83924.0;3167.99;2.425;5782.0
1095;660332;2019-08-27 11:06:06;package delivered;Mahnaz Qafari;40.0;83924.0;3167.99;2.425;5918.0
1096;660333;2019-08-23 15:44:18;create package;Christine Dobbert;43.0;59702.0;1622.97;2.887;5772.0
1097;660333;2019-08-27 14:59:54;send package;Christine Dobbert;43.0;59702.0;1622.97;2.887;5949.0
1098;660333;2019-08-29 15:45:54;failed delivery;Christine Dobbert;43.0;59702.0;1622.97;2.887;6129.0
1099;660333;2019-08-30 10:58:40;package delivered;Christine Dobbert;43.0;59702.0;1622.97;2.887;6181.0
1100;660334;2019-08-23 16:23:33;create package;Claudia Graf;54.0;29653.0;3383.97;4.4910000000000005;5779.0
1101;660334;2019-08-23 21:31:51;send package;Claudia Graf;54.0;29653.0;3383.97;4.4910000000000005;5802.0
1102;660334;2019-08-26 16:55:49;package delivered;Claudia Graf;54.0;29653.0;3383.97;4.4910000000000005;5873.0
1103;660335;2019-08-23 18:00:34;create package;Mahsa Bafrani;58.0;35775.0;1597.99;1.824;5793.0
1104;660335;2019-08-26 15:44:55;send package;Mahsa Bafrani;58.0;35775.0;1597.99;1.824;5860.0
1105;660335;2019-08-29 09:51:46;package delivered;Mahsa Bafrani;58.0;35775.0;1597.99;1.824;6073.0
1106;660336;2019-08-23 21:03:39;create package;Tobias Brockhoff;30.0;69038.0;5734.89;7.8610000000000015;5801.0
1107;660336;2019-08-26 14:15:00;send package;Tobias Brockhoff;30.0;69038.0;5734.89;7.8610000000000015;5851.0
1108;660336;2019-08-27 10:00:11;package delivered;Tobias Brockhoff;30.0;69038.0;5734.89;7.8610000000000015;5903.0
1109;660337;2019-08-26 12:37:51;create package;Lisa Mannel;51.0;44449.0;2279.97;2.369;5843.0
1110;660337;2019-08-26 17:15:19;send package;Lisa Mannel;51.0;44449.0;2279.97;2.369;5879.0
1111;660337;2019-08-27 12:06:18;package delivered;Lisa Mannel;51.0;44449.0;2279.97;2.369;5928.0
1112;660338;2019-08-26 15:00:09;create package;Majid Rafiei;46.0;74370.0;2490.98;3.12;5856.0
1113;660338;2019-08-27 11:54:11;send package;Majid Rafiei;46.0;74370.0;2490.98;3.12;5924.0
1114;660338;2019-08-28 19:50:57;package delivered;Majid Rafiei;46.0;74370.0;2490.98;3.12;6060.0
1115;660339;2019-08-26 16:58:52;create package;Wil van der Aalst;34.0;48846.0;2446.95;5.596;5876.0
1116;660339;2019-08-27 11:11:21;send package;Wil van der Aalst;34.0;48846.0;2446.95;5.596;5920.0
1117;660339;2019-08-29 15:12:22;package delivered;Wil van der Aalst;34.0;48846.0;2446.95;5.596;6118.0
1118;660340;2019-08-27 09:27:23;create package;Luis Santos;48.0;37644.0;2442.97;3.1910000000000003;5898.0
1119;660340;2019-08-27 15:18:13;send package;Luis Santos;48.0;37644.0;2442.97;3.1910000000000003;5955.0
1120;660340;2019-08-27 16:53:13;package delivered;Luis Santos;48.0;37644.0;2442.97;3.1910000000000003;5976.0
1121;660341;2019-08-27 10:38:32;create package;Junxiong Gao;52.0;96270.0;3058.93;7.387;5911.0
1122;660341;2019-08-27 12:03:39;send package;Junxiong Gao;52.0;96270.0;3058.93;7.387;5927.0
1123;660341;2019-08-27 14:21:17;package delivered;Junxiong Gao;52.0;96270.0;3058.93;7.387;5946.0
1124;660342;2019-08-27 14:09:43;create package;Christina Rensinghof;41.0;17020.0;1307.99;1.461;5941.0
1125;660342;2019-08-29 10:01:29;send package;Christina Rensinghof;41.0;17020.0;1307.99;1.461;6077.0
1126;660342;2019-09-02 08:35:46;package delivered;Christina Rensinghof;41.0;17020.0;1307.99;1.461;6233.0
1127;660343;2019-08-27 15:16:19;create package;Kefang Ding;38.0;76896.0;4152.98;4.277;5954.0
1128;660343;2019-08-28 22:04:21;send package;Kefang Ding;38.0;76896.0;4152.98;4.277;6062.0
1129;660343;2019-08-29 08:10:36;failed delivery;Kefang Ding;38.0;76896.0;4152.98;4.277;6064.0
1130;660343;2019-08-29 08:10:36;package delivered;Kefang Ding;38.0;76896.0;4152.98;4.277;6065.0
1131;660344;2019-08-27 16:10:37;create package;Seran Uysal;40.0;69940.0;5601.98;4.681;5969.0
1132;660344;2019-08-28 09:50:28;send package;Seran Uysal;40.0;69940.0;5601.98;4.681;5997.0
1133;660344;2019-08-29 18:16:26;package delivered;Seran Uysal;40.0;69940.0;5601.98;4.681;6150.0
1134;660345;2019-08-28 01:00:00;create package;Mohammadreza Fani Sani;51.0;61801.0;2186.97;2.389;5992.0
1135;660345;2019-08-28 11:27:34;send package;Mohammadreza Fani Sani;51.0;61801.0;2186.97;2.389;6008.0
1136;660345;2019-08-28 15:01:20;package delivered;Mohammadreza Fani Sani;51.0;61801.0;2186.97;2.389;6027.0
1137;660346;2019-08-28 11:59:22;create package;Gyunam Park;55.0;27275.0;29.99;0.38;6013.0
1138;660346;2019-08-28 13:49:13;send package;Gyunam Park;55.0;27275.0;29.99;0.38;6018.0
1139;660346;2019-08-28 19:22:53;package delivered;Gyunam Park;55.0;27275.0;29.99;0.38;6059.0
1140;660347;2019-08-28 14:49:27;create package;Claudia Graf;54.0;29653.0;1647.99;1.618;6025.0
1141;660347;2019-08-29 09:57:32;send package;Claudia Graf;54.0;29653.0;1647.99;1.618;6076.0
1142;660347;2019-08-29 17:01:12;package delivered;Claudia Graf;54.0;29653.0;1647.99;1.618;6139.0
1143;660348;2019-08-28 15:30:47;create package;Mahsa Bafrani;58.0;35775.0;1597.99;1.824;6031.0
1144;660348;2019-08-28 15:39:27;send package;Mahsa Bafrani;58.0;35775.0;1597.99;1.824;6035.0
1145;660348;2019-08-29 20:47:33;package delivered;Mahsa Bafrani;58.0;35775.0;1597.99;1.824;6157.0
1146;660349;2019-08-28 15:41:53;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2548.98;3.605;6038.0
1147;660349;2019-08-29 10:07:54;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2548.98;3.605;6079.0
1148;660349;2019-08-29 15:38:24;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2548.98;3.605;6126.0
1149;660350;2019-08-28 16:18:55;create package;Tobias Brockhoff;30.0;69038.0;6980.96;6.614;6045.0
1150;660350;2019-08-29 17:51:52;send package;Tobias Brockhoff;30.0;69038.0;6980.96;6.614;6147.0
1151;660350;2019-09-02 12:59:42;package delivered;Tobias Brockhoff;30.0;69038.0;6980.96;6.614;6298.0
1152;660351;2019-08-29 10:57:09;create package;Christine Dobbert;43.0;59702.0;5780.97;6.507999999999999;6085.0
1153;660351;2019-09-02 10:36:24;send package;Christine Dobbert;43.0;59702.0;5780.97;6.507999999999999;6257.0
1154;660351;2019-09-02 15:18:48;package delivered;Christine Dobbert;43.0;59702.0;5780.97;6.507999999999999;6327.0
1155;660352;2019-08-29 14:18:01;create package;Lisa Mannel;51.0;44449.0;9726.97;6.34;6110.0
1156;660352;2019-08-30 11:16:55;send package;Lisa Mannel;51.0;44449.0;9726.97;6.34;6185.0
1157;660352;2019-09-02 10:34:24;package delivered;Lisa Mannel;51.0;44449.0;9726.97;6.34;6256.0
1158;660353;2019-08-29 16:00:07;create package;Luis Santos;48.0;37644.0;778.98;2.27;6132.0
1159;660353;2019-08-29 19:40:40;send package;Luis Santos;48.0;37644.0;778.98;2.27;6155.0
1160;660353;2019-08-30 11:24:21;package delivered;Luis Santos;48.0;37644.0;778.98;2.27;6186.0
1161;660354;2019-08-29 17:19:19;create package;Wil van der Aalst;34.0;48846.0;6336.98;4.853;6143.0
1162;660354;2019-08-30 11:38:05;send package;Wil van der Aalst;34.0;48846.0;6336.98;4.853;6189.0
1163;660354;2019-09-02 16:34:42;failed delivery;Wil van der Aalst;34.0;48846.0;6336.98;4.853;6339.0
1164;660354;2019-09-03 10:21:19;package delivered;Wil van der Aalst;34.0;48846.0;6336.98;4.853;6401.0
1165;660355;2019-08-30 09:15:47;create package;Majid Rafiei;46.0;74370.0;1843.97;1.837;6165.0
1166;660355;2019-08-30 14:15:46;send package;Majid Rafiei;46.0;74370.0;1843.97;1.837;6198.0
1167;660355;2019-08-30 15:45:17;failed delivery;Majid Rafiei;46.0;74370.0;1843.97;1.837;6208.0
1168;660355;2019-09-02 18:02:59;failed delivery;Majid Rafiei;46.0;74370.0;1843.97;1.837;6360.0
1169;660355;2019-09-03 13:26:27;package delivered;Majid Rafiei;46.0;74370.0;1843.97;1.837;6436.0
1170;660356;2019-08-30 10:06:28;create package;Junxiong Gao;52.0;96270.0;7524.95;10.863;6174.0
1171;660356;2019-09-02 11:36:27;send package;Junxiong Gao;52.0;96270.0;7524.95;10.863;6279.0
1172;660356;2019-09-02 17:20:08;package delivered;Junxiong Gao;52.0;96270.0;7524.95;10.863;6351.0
1173;660357;2019-08-30 14:26:23;create package;Kefang Ding;38.0;76896.0;7887.96;7.6789999999999985;6200.0
1174;660357;2019-09-02 15:13:48;send package;Kefang Ding;38.0;76896.0;7887.96;7.6789999999999985;6325.0
1175;660357;2019-09-02 15:36:58;package delivered;Kefang Ding;38.0;76896.0;7887.96;7.6789999999999985;6333.0
1176;660358;2019-09-02 01:00:00;create package;Christina Rensinghof;41.0;17020.0;2629.0;1.865;6231.0
1177;660358;2019-09-02 16:47:28;send package;Christina Rensinghof;41.0;17020.0;2629.0;1.865;6342.0
1178;660358;2019-09-02 21:54:33;package delivered;Christina Rensinghof;41.0;17020.0;2629.0;1.865;6383.0
1179;660359;2019-09-02 09:59:45;create package;Mahnaz Qafari;40.0;83924.0;3768.99;2.336;6248.0
1180;660359;2019-09-02 13:51:47;send package;Mahnaz Qafari;40.0;83924.0;3768.99;2.336;6308.0
1181;660359;2019-09-02 18:47:21;failed delivery;Mahnaz Qafari;40.0;83924.0;3768.99;2.336;6370.0
1182;660359;2019-09-03 10:53:31;package delivered;Mahnaz Qafari;40.0;83924.0;3768.99;2.336;6407.0
1183;660360;2019-09-02 10:37:59;create package;Mohammadreza Fani Sani;51.0;61801.0;3152.0;2.13;6259.0
1184;660360;2019-09-02 16:41:33;send package;Mohammadreza Fani Sani;51.0;61801.0;3152.0;2.13;6341.0
1185;660360;2019-09-03 15:43:02;package delivered;Mohammadreza Fani Sani;51.0;61801.0;3152.0;2.13;6459.0
1186;660361;2019-09-02 11:07:05;create package;Seran Uysal;40.0;69940.0;2182.96;4.388;6269.0
1187;660361;2019-09-02 14:59:17;send package;Seran Uysal;40.0;69940.0;2182.96;4.388;6320.0
1188;660361;2019-09-02 20:18:18;package delivered;Seran Uysal;40.0;69940.0;2182.96;4.388;6379.0
1189;660362;2019-09-02 12:14:36;create package;Marco Pegoraro;50.0;91248.0;2589.99;1.65;6287.0
1190;660362;2019-09-03 15:17:56;send package;Marco Pegoraro;50.0;91248.0;2589.99;1.65;6454.0
1191;660362;2019-09-03 17:03:37;package delivered;Marco Pegoraro;50.0;91248.0;2589.99;1.65;6481.0
1192;660363;2019-09-02 12:33:22;create package;Mahsa Bafrani;58.0;35775.0;4829.0;3.115;6292.0
1193;660363;2019-09-02 14:49:12;send package;Mahsa Bafrani;58.0;35775.0;4829.0;3.115;6317.0
1194;660363;2019-09-02 18:40:17;package delivered;Mahsa Bafrani;58.0;35775.0;4829.0;3.115;6367.0
1195;660364;2019-09-02 13:00:37;create package;Christine Dobbert;43.0;59702.0;1986.99;0.818;6300.0
1196;660364;2019-09-02 14:34:20;send package;Christine Dobbert;43.0;59702.0;1986.99;0.818;6313.0
1197;660364;2019-09-02 16:16:39;failed delivery;Christine Dobbert;43.0;59702.0;1986.99;0.818;6337.0
1198;660364;2019-09-03 13:54:16;package delivered;Christine Dobbert;43.0;59702.0;1986.99;0.818;6442.0
1199;660365;2019-09-02 14:15:10;create package;Tobias Brockhoff;30.0;69038.0;5359.94;6.54;6312.0
1200;660365;2019-09-03 10:45:58;send package;Tobias Brockhoff;30.0;69038.0;5359.94;6.54;6406.0
1201;660365;2019-09-04 11:21:12;package delivered;Tobias Brockhoff;30.0;69038.0;5359.94;6.54;6535.0
1202;660366;2019-09-02 17:19:32;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;6473.99;4.271;6350.0
1203;660366;2019-09-03 10:42:11;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;6473.99;4.271;6405.0
1204;660366;2019-09-03 12:12:59;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;6473.99;4.271;6425.0
1205;660367;2019-09-02 17:55:51;create package;Claudia Graf;54.0;29653.0;6413.97;3.628;6359.0
1206;660367;2019-09-03 15:37:39;send package;Claudia Graf;54.0;29653.0;6413.97;3.628;6458.0
1207;660367;2019-09-04 12:56:12;package delivered;Claudia Graf;54.0;29653.0;6413.97;3.628;6547.0
1208;660368;2019-09-02 20:16:16;create package;Lisa Mannel;51.0;44449.0;1038.93;5.14;6378.0
1209;660368;2019-09-03 17:27:46;send package;Lisa Mannel;51.0;44449.0;1038.93;5.14;6487.0
1210;660368;2019-09-04 11:33:30;failed delivery;Lisa Mannel;51.0;44449.0;1038.93;5.14;6537.0
1211;660368;2019-09-04 13:58:07;package delivered;Lisa Mannel;51.0;44449.0;1038.93;5.14;6552.0
1212;660369;2019-09-03 10:30:52;create package;Wil van der Aalst;34.0;48846.0;5249.91;9.301;6403.0
1213;660369;2019-09-03 16:29:36;send package;Wil van der Aalst;34.0;48846.0;5249.91;9.301;6473.0
1214;660369;2019-09-04 18:20:00;package delivered;Wil van der Aalst;34.0;48846.0;5249.91;9.301;6598.0
1215;660370;2019-09-03 12:32:46;create package;Gyunam Park;55.0;27275.0;10934.97;7.8679999999999986;6431.0
1216;660370;2019-09-03 15:10:12;send package;Gyunam Park;55.0;27275.0;10934.97;7.8679999999999986;6452.0
1217;660370;2019-09-03 16:19:49;package delivered;Gyunam Park;55.0;27275.0;10934.97;7.8679999999999986;6469.0
1218;660371;2019-09-03 15:27:24;create package;Kefang Ding;38.0;76896.0;1016.98;1.922;6456.0
1219;660371;2019-09-04 17:14:48;send package;Kefang Ding;38.0;76896.0;1016.98;1.922;6590.0
1220;660371;2019-09-04 17:26:14;package delivered;Kefang Ding;38.0;76896.0;1016.98;1.922;6593.0
1221;660372;2019-09-03 16:42:39;create package;Luis Santos;48.0;37644.0;2212.96;4.785;6475.0
1222;660372;2019-09-04 16:25:29;send package;Luis Santos;48.0;37644.0;2212.96;4.785;6582.0
1223;660372;2019-09-05 10:05:58;package delivered;Luis Santos;48.0;37644.0;2212.96;4.785;6624.0
1224;660373;2019-09-03 17:59:37;create package;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6493.0
1225;660373;2019-09-04 16:28:49;send package;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6583.0
1226;660373;2019-09-05 12:14:13;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6638.0
1227;660373;2019-09-06 08:35:16;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6703.0
1228;660373;2019-09-06 15:29:56;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6772.0
1229;660373;2019-09-09 17:00:58;failed delivery;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6872.0
1230;660373;2019-09-10 09:39:47;package delivered;Mohammadreza Fani Sani;51.0;61801.0;965.96;4.163;6896.0
1231;660374;2019-09-04 08:58:49;create package;Mahnaz Qafari;40.0;83924.0;2506.98;2.128;6507.0
1232;660374;2019-09-04 11:54:38;send package;Mahnaz Qafari;40.0;83924.0;2506.98;2.128;6540.0
1233;660374;2019-09-04 16:36:09;package delivered;Mahnaz Qafari;40.0;83924.0;2506.98;2.128;6584.0
1234;660375;2019-09-04 10:11:31;create package;Mahsa Bafrani;58.0;35775.0;4687.96;5.245;6519.0
1235;660375;2019-09-04 16:08:05;send package;Mahsa Bafrani;58.0;35775.0;4687.96;5.245;6578.0
1236;660375;2019-09-05 18:11:11;package delivered;Mahsa Bafrani;58.0;35775.0;4687.96;5.245;6691.0
1237;660376;2019-09-04 11:10:19;create package;Seran Uysal;40.0;69940.0;3035.99;1.154;6532.0
1238;660376;2019-09-04 15:24:21;send package;Seran Uysal;40.0;69940.0;3035.99;1.154;6569.0
1239;660376;2019-09-05 09:25:10;package delivered;Seran Uysal;40.0;69940.0;3035.99;1.154;6617.0
1240;660377;2019-09-04 12:15:58;create package;Marco Pegoraro;50.0;91248.0;3897.98;2.515;6544.0
1241;660377;2019-09-04 15:29:52;send package;Marco Pegoraro;50.0;91248.0;3897.98;2.515;6570.0
1242;660377;2019-09-05 12:17:03;package delivered;Marco Pegoraro;50.0;91248.0;3897.98;2.515;6640.0
1243;660378;2019-09-04 14:39:54;create package;Majid Rafiei;46.0;74370.0;764.97;2.543;6559.0
1244;660378;2019-09-05 11:13:06;send package;Majid Rafiei;46.0;74370.0;764.97;2.543;6627.0
1245;660378;2019-09-05 13:03:12;package delivered;Majid Rafiei;46.0;74370.0;764.97;2.543;6645.0
1246;660379;2019-09-04 15:20:48;create package;Tobias Brockhoff;30.0;69038.0;2729.0;1.46;6568.0
1247;660379;2019-09-05 14:59:33;send package;Tobias Brockhoff;30.0;69038.0;2729.0;1.46;6657.0
1248;660379;2019-09-05 17:39:57;package delivered;Tobias Brockhoff;30.0;69038.0;2729.0;1.46;6687.0
1249;660380;2019-09-04 16:06:00;create package;Claudia Graf;54.0;29653.0;7175.98;3.975;6576.0
1250;660380;2019-09-04 18:19:48;send package;Claudia Graf;54.0;29653.0;7175.98;3.975;6597.0
1251;660380;2019-09-05 17:08:52;package delivered;Claudia Graf;54.0;29653.0;7175.98;3.975;6684.0
1252;660381;2019-09-04 17:20:34;create package;Christine Dobbert;43.0;59702.0;3206.97;2.6260000000000003;6592.0
1253;660381;2019-09-04 19:00:28;send package;Christine Dobbert;43.0;59702.0;3206.97;2.6260000000000003;6603.0
1254;660381;2019-09-05 11:19:12;failed delivery;Christine Dobbert;43.0;59702.0;3206.97;2.6260000000000003;6630.0
1255;660381;2019-09-06 08:41:38;package delivered;Christine Dobbert;43.0;59702.0;3206.97;2.6260000000000003;6704.0
1256;660382;2019-09-04 19:14:28;create package;Lisa Mannel;51.0;44449.0;5353.98;3.607;6606.0
1257;660382;2019-09-05 11:14:35;send package;Lisa Mannel;51.0;44449.0;5353.98;3.607;6628.0
1258;660382;2019-09-06 10:30:50;package delivered;Lisa Mannel;51.0;44449.0;5353.98;3.607;6721.0
1259;660383;2019-09-05 11:36:13;create package;Wil van der Aalst;34.0;48846.0;3838.98;3.185;6635.0
1260;660383;2019-09-05 17:01:01;send package;Wil van der Aalst;34.0;48846.0;3838.98;3.185;6682.0
1261;660383;2019-09-06 10:19:07;package delivered;Wil van der Aalst;34.0;48846.0;3838.98;3.185;6718.0
1262;660384;2019-09-05 14:10:13;create package;Gyunam Park;55.0;27275.0;8312.98;4.886;6650.0
1263;660384;2019-09-06 11:50:22;send package;Gyunam Park;55.0;27275.0;8312.98;4.886;6740.0
1264;660384;2019-09-06 13:28:25;package delivered;Gyunam Park;55.0;27275.0;8312.98;4.886;6753.0
1265;660385;2019-09-05 16:09:55;create package;Christina Rensinghof;41.0;17020.0;169.98;1.3630000000000002;6672.0
1266;660385;2019-09-05 16:22:09;send package;Christina Rensinghof;41.0;17020.0;169.98;1.3630000000000002;6676.0
1267;660385;2019-09-05 17:53:49;package delivered;Christina Rensinghof;41.0;17020.0;169.98;1.3630000000000002;6689.0
1268;660386;2019-09-05 16:35:16;create package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2741.97;4.276;6679.0
1269;660386;2019-09-06 19:06:04;send package;Anahita Farhang Ghahfarokhi;58.0;42513.0;2741.97;4.276;6797.0
1270;660386;2019-09-09 10:27:07;package delivered;Anahita Farhang Ghahfarokhi;58.0;42513.0;2741.97;4.276;6819.0
1271;660387;2019-09-05 19:44:46;create package;Junxiong Gao;52.0;96270.0;1747.99;2.2430000000000003;6694.0
1272;660387;2019-09-06 09:20:21;send package;Junxiong Gao;52.0;96270.0;1747.99;2.2430000000000003;6707.0
1273;660387;2019-09-06 16:36:18;failed delivery;Junxiong Gao;52.0;96270.0;1747.99;2.2430000000000003;6783.0
1274;660387;2019-09-09 12:20:10;failed delivery;Junxiong Gao;52.0;96270.0;1747.99;2.2430000000000003;6842.0
1275;660387;2019-09-09 14:48:18;failed delivery;Junxiong Gao;52.0;96270.0;1747.99;2.2430000000000003;6857.0
1276;660387;2019-09-10 09:15:06;package delivered;Junxiong Gao;52.0;96270.0;1747.99;2.2430000000000003;6890.0
1277;660388;2019-09-06 09:09:51;create package;Kefang Ding;38.0;76896.0;2695.0;1.733;6706.0
1278;660388;2019-09-06 09:24:15;send package;Kefang Ding;38.0;76896.0;2695.0;1.733;6708.0
1279;660388;2019-09-09 11:14:15;package delivered;Kefang Ding;38.0;76896.0;2695.0;1.733;6831.0
1280;660389;2019-09-06 09:37:40;create package;Luis Santos;48.0;37644.0;6493.95;6.475;6712.0
1281;660389;2019-09-06 18:16:11;send package;Luis Santos;48.0;37644.0;6493.95;6.475;6795.0
1282;660389;2019-09-09 13:00:13;package delivered;Luis Santos;48.0;37644.0;6493.95;6.475;6845.0
1283;660390;2019-09-06 11:27:33;create package;Mahnaz Qafari;40.0;83924.0;1447.97;1.589;6734.0
1284;660390;2019-09-06 15:16:38;send package;Mahnaz Qafari;40.0;83924.0;1447.97;1.589;6768.0
1285;660390;2019-09-06 15:29:54;package delivered;Mahnaz Qafari;40.0;83924.0;1447.97;1.589;6771.0
1286;660391;2019-09-06 13:13:42;create package;Seran Uysal;40.0;69940.0;975.95;4.243;6749.0
1287;660391;2019-09-06 14:50:29;send package;Seran Uysal;40.0;69940.0;975.95;4.243;6760.0
1288;660391;2019-09-06 17:19:21;package delivered;Seran Uysal;40.0;69940.0;975.95;4.243;6792.0
1289;660392;2019-09-06 14:52:23;create package;Marco Pegoraro;50.0;91248.0;5435.98;4.382;6765.0
1290;660392;2019-09-09 12:58:47;send package;Marco Pegoraro;50.0;91248.0;5435.98;4.382;6844.0
1291;660392;2019-09-10 11:00:02;package delivered;Marco Pegoraro;50.0;91248.0;5435.98;4.382;6916.0
1292;660393;2019-09-06 16:13:24;create package;Mahsa Bafrani;58.0;35775.0;14263.94;12.076;6779.0
1293;660393;2019-09-09 10:30:54;send package;Mahsa Bafrani;58.0;35775.0;14263.94;12.076;6822.0
1294;660393;2019-09-09 13:05:42;package delivered;Mahsa Bafrani;58.0;35775.0;14263.94;12.076;6846.0
